record_id,report_date,campaign_id,campaign_name,campaign_objective,campaign_status,channel,platform,ad_format,product_family,product_name,region,country,city,device_type,audience_segment,planned_budget_usd,ad_spend_usd,creative_cost_usd,agency_cost_usd,marketing_tools_cost_usd,impressions,reach,video_views,engagements,clicks,landing_page_sessions,leads,add_to_cart,conversions,new_customers,returning_customers,units_sold,attributed_revenue_usd,email_sent,email_delivered,email_opens,email_clicks,unsubscribes,currency_code,source_system,source_file_name,batch_id,ingestion_timestamp
REC0029395,2025-09-23,CMP0083,AirPods Product Launch 2025 Wave 83,Product Launch,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,AirPods,AirPods,North America,United States,Los Angeles,Tablet,Service Subscribers,376.89,416.06,31.21,33.47,14.32,19322,13140,0,497,231,176,12,13,5,4,1,6,1040.56,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250923.csv,BATCH-ECOM-20250923-01,2025-09-24 05:45:00
REC0027340,2024-10-08,CMP0078,AirPods Customer Acquisition 2024 Wave 78,Customer Acquisition,Paused,Influencer Marketing,Affiliate Network,Short Video,AirPods,AirPods Pro,North America,United States,Austin,Mobile,Price-Sensitive Customers,175.67,160.1,14.38,7.27,3.79,15777,10295,4684,613,399,345,24,36,1,1,0,1,259.04,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241008.csv,BATCH-AFFI-20241008-01,2024-10-09 04:02:00
REC0007569,2025-05-22,CMP0022,Accessories Product Launch 2025 Wave 22,Product Launch,Completed,Google Display,Google Ads,Static Image,Accessories,Cases and Covers,Europe,Spain,Madrid,Mobile,Existing Customers,368.83,414.65,24.91,44.62,5.84,64383,44990,0,1035,567,492,32,52,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250522.csv,BATCH-GOOG-20250522-03,2025-05-23 04:16:00
REC0010131,2026-02-13,CMP0029,AppleCare+ Upsell 2025 Wave 29,Upsell,Completed,Instagram,Meta Ads Manager,Static Image,AppleCare+,AppleCare+ Protection,Europe,France,Lyon,Connected TV,Price-Sensitive Customers,81.4,84.68,6.74,4.59,1.11,11101,7089,0,409,247,183,7,9,1,1,0,1,137.61,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260213.csv,BATCH-META-20260213-03,2026-02-14 01:51:00
REC0009937,2025-08-03,CMP0029,AppleCare+ Upsell 2025 Wave 29,Upsell,Completed,Instagram,Meta Ads Manager,Static Image,AppleCare+,AppleCare+ Protection,Europe,France,Lyon,Connected TV,Price-Sensitive Customers,77.38,79.92,6.85,4.48,2.75,8194,7266,0,267,207,176,4,19,3,3,0,3,425.63,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250803.csv,BATCH-META-20250803-01,2025-08-04 03:55:00
REC0035123,2025-12-09,CMP0099,Apple Music Service Subscription 2025 Wave 99,Service Subscription,Active,X,Affiliate Network,Static Image,Apple Music,Apple Music Family,Asia Pacific,Australia,Brisbane,Mobile,New Technology Buyers,63.77,336.68,12.7,34.99,10.45,53661,33745,0,1629,594,529,32,21,6,1,5,6,97.28,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20251209.csv,BATCH-AFFI-20251209-02,2025-12-10 03:18:00
REC0007901,2025-04-30,CMP0023,iPhone Brand Awareness 2024 Wave 23,Brand Awareness,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,iPhone,iPhone Standard,North America,United States,Chicago,Desktop,Existing Customers,128.33,140.58,12.06,15.18,5.26,6168,4536,0,194,70,50,2,3,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250430.csv,BATCH-ECOM-20250430-02,2025-05-01 03:05:00
REC0000813,2025-05-18,CMP0003,iPad Brand Awareness 2025 Wave 03,Brand Awareness,Completed,Influencer Marketing,Affiliate Network,Short Video,iPad,iPad Air,Europe,Spain,Valencia,Mobile,Existing Customers,173.98,191.77,11.13,13.57,4.64,15397,8946,10784,688,319,269,18,16,1,1,0,1,551.12,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250518.csv,BATCH-AFFI-20250518-03,2025-05-19 03:51:00
REC0007657,2025-08-18,CMP0022,Accessories Product Launch 2025 Wave 22,Product Launch,Completed,Google Display,Google Ads,Static Image,Accessories,Cases and Covers,Europe,Spain,Madrid,Mobile,Existing Customers,422.82,468.28,28.26,51.02,8.9,76346,45256,0,1725,721,560,33,45,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250818.csv,BATCH-GOOG-20250818-01,2025-08-19 01:30:00
REC0024690,2025-12-08,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Mobile,Young Professionals,239.72,254.12,10.42,14.16,4.9,129378,104862,0,11819,4676,3579,85,253,0,0,0,0,0.0,135062,132953,47914,4676,329,USD,Email Marketing Platform,email_marketing_platform_20251208.csv,BATCH-EMAI-20251208-03,2025-12-09 04:51:00
REC0023859,2024-11-23,CMP0068,iPhone Online Sales 2024 Wave 68,Online Sales,Completed,Instagram,Meta Ads Manager,Short Video,iPhone,iPhone Standard,Europe,Italy,Turin,Tablet,Price-Sensitive Customers,353.76,300.42,19.95,23.81,9.34,41681,34002,14647,1147,679,572,31,31,6,5,1,6,4000.88,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20241123.csv,BATCH-META-20241123-03,2024-11-24 05:27:00
REC0021753,2025-08-03,CMP0062,Mac Website Traffic 2025 Wave 62,Website Traffic,Completed,Influencer Marketing,Affiliate Network,Sponsored Post,Mac,MacBook Air,Asia Pacific,South Korea,Incheon,Mobile,Existing Customers,223.17,218.65,13.82,18.04,3.43,17464,11178,0,617,380,342,14,23,2,2,0,2,1987.5,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250803.csv,BATCH-AFFI-20250803-03,2025-08-04 01:30:00
REC0010570,2024-08-22,CMP0031,AirPods Product Launch 2024 Wave 31,Product Launch,Paused,Influencer Marketing,Affiliate Network,Sponsored Post,AirPods,AirPods Pro,Asia Pacific,India,Hyderabad,Mobile,Business Users,285.18,313.01,16.87,15.29,11.48,29492,19726,0,937,650,560,40,45,2,2,0,2,383.45,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20240822.csv,BATCH-AFFI-20240822-01,2024-08-23 03:40:00
REC0029309,2025-06-29,CMP0083,AirPods Product Launch 2025 Wave 83,Product Launch,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,AirPods,AirPods,North America,United States,Los Angeles,Mobile,Service Subscribers,289.61,317.4,27.41,32.51,9.48,14007,12210,0,468,202,148,8,12,3,2,1,4,703.95,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250629.csv,BATCH-ECOM-20250629-02,2025-06-30 02:47:00
REC0002102,2025-12-18,CMP0006,iCloud+ Customer Retention 2025 Wave 06,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iCloud+,iCloud+ 200GB,Middle East and Africa,Saudi Arabia,Riyadh,Mobile,Young Professionals,77.01,89.08,3.31,5.76,1.33,3776,3105,0,468,238,172,11,17,3,2,1,3,8.15,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20251218.csv,BATCH-APPL-20251218-02,2025-12-19 01:36:00
REC0032703,2025-09-20,CMP0092,iCloud+ Cross-Sell 2025 Wave 92,Cross-Sell,Completed,Instagram,Meta Ads Manager,Static Image,iCloud+,iCloud+ 2TB,Middle East and Africa,United Arab Emirates,Abu Dhabi,Connected TV,Service Subscribers,56.99,2500.98,95.02,185.4,85.54,29253,19524,0,563,450,328,7,16,5,2,3,5,50.08,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250920.csv,BATCH-META-20250920-03,2025-09-21 04:06:00
REC0011326,2024-11-12,CMP0033,Apple Arcade Online Sales 2024 Wave 33,Online Sales,Completed,Google Search,Google Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,Europe,United Kingdom,Unknown,Mobile,New Technology Buyers,114.07,132.12,5.73,7.7,4.6,6111,5163,0,609,247,218,7,19,6,4,2,6,39.59,0,0,0,0,0,USD,Google Ads API,google_ads_api_20241112.csv,BATCH-GOOG-20241112-01,2024-11-13 02:29:00
REC0011404,2025-01-29,CMP0033,Apple Arcade Online Sales 2024 Wave 33,Online Sales,Completed,Google Search,Google Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,Europe,United Kingdom,Manchester,Connected TV,New Technology Buyers,77.19,71.86,4.5,6.35,1.93,3862,2311,0,505,215,171,5,17,2,1,1,2,13.05,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250129.csv,BATCH-GOOG-20250129-01,2025-01-30 04:55:00
REC0009422,2026-03-05,CMP0027,Apple Fitness+ Upsell 2025 Wave 27,Upsell,Completed,Facebook,Meta Ads Manager,Static Image,Apple Fitness+,Apple Fitness+ Subscription,North America,United States,Austin,Mobile,Unknown,37.87,35.65,1.68,4.02,0.84,3794,2679,0,139,55,40,2,4,1,0,1,1,10.26,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260305.csv,BATCH-META-20260305-02,2026-03-06 02:31:00
REC0016766,2025-07-18,CMP0048,iPad Online Sales 2025 Wave 48,Online Sales,Completed,Google Search,Google Ads,Search Ad,iPad,iPad,Europe,Germany,Berlin,Connected TV,Price-Sensitive Customers,213.82,212.14,11.06,24.01,2.86,14017,9089,0,1022,559,480,10,41,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250718.csv,BATCH-GOOG-20250718-02,2025-07-19 05:00:00
REC0025980,2024-10-16,CMP0074,Apple TV+ Customer Retention 2024 Wave 74,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Asia Pacific,South Korea,Incheon,Mobile,Price-Sensitive Customers,66.38,584.58,23.24,59.1,11.11,2734,1855,0,321,249,199,9,19,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20241016.csv,BATCH-APPL-20241016-03,2024-10-17 01:10:00
REC0035010,2025-08-18,CMP0099,Apple Music Service Subscription 2025 Wave 99,Service Subscription,Active,X,Affiliate Network,Static Image,Apple Music,Apple Music Family,Asia Pacific,Australia,Brisbane,Mobile,New Technology Buyers,43.32,43.92,1.94,4.97,1.66,6586,4388,0,113,77,59,2,3,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250818.csv,BATCH-AFFI-20250818-03,2025-08-19 03:59:00
REC0011515,2025-05-20,CMP0033,Apple Arcade Online Sales 2024 Wave 33,Online Sales,Completed,Google Search,Google Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,Europe,United Kingdom,Manchester,Desktop,New Technology Buyers,89.4,90.58,6.77,5.91,2.02,4616,2707,0,354,233,192,9,16,1,1,0,1,6.88,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250520.csv,BATCH-GOOG-20250520-01,2025-05-21 01:07:00
REC0021073,2025-03-20,CMP0060,Apple TV+ Cross-Sell 2024 Wave 60,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple TV+,Apple TV+ Subscription,Europe,Germany,Berlin,Tablet,Price-Sensitive Customers,16.25,16.52,1.4,0.9,0.53,2456,1545,0,162,64,54,2,2,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250320.csv,BATCH-AFFI-20250320-01,2025-03-21 04:25:00
REC0009440,2026-03-23,CMP0027,Apple Fitness+ Upsell 2025 Wave 27,Upsell,Completed,Facebook,Meta Ads Manager,Static Image,Apple Fitness+,Apple Fitness+ Subscription,North America,United States,Austin,Mobile,Service Subscribers,36.67,32.36,2.39,3.08,0.74,4001,2816,0,132,81,62,,5,0,0,0,0,0.0,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260323.csv,BATCH-META-20260323-02,2026-03-24 02:42:00
REC0031075,2025-01-24,CMP0088,AppleCare+ Cross-Sell 2024 Wave 88,Cross-Sell,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,AppleCare+,AppleCare+ Protection,Latin America,Mexico,Mexico City,Mobile,Service Subscribers,53.13,53.16,3.19,5.4,1.86,2272,1812,0,67,31,24,0,1,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250124.csv,BATCH-ECOM-20250124-01,2025-01-25 05:45:00
REC0019694,2024-11-23,CMP0056,Apple Fitness+ Customer Retention 2024 Wave 56,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Osaka,Desktop,High-Value Customers,73.7,71.32,6.23,5.81,1.41,5825,3583,0,187,75,64,3,6,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20241123.csv,BATCH-RETA-20241123-02,2024-11-24 05:35:00
REC0026289,2024-08-09,CMP0075,Mac Product Launch 2024 Wave 75,Product Launch,Completed,TikTok,TikTok Ads,Short Video,Mac,MacBook Pro,Asia Pacific,India,Chennai,Mobile,High-Value Customers,643.35,701.18,36.38,57.97,23.12,94870,62106,44979,1679,1322,931,36,72,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20240809.csv,BATCH-ECOM-20240809-03,2024-08-10 04:52:00
REC0024076,2025-06-28,CMP0068,iPhone Online Sales 2024 Wave 68,Online Sales,Completed,Instagram,Meta Ads Manager,Short Video,iPhone,iPhone Standard,Europe,Italy,Turin,Connected TV,Price-Sensitive Customers,224.4,206.54,13.41,13.53,5.54,25840,16305,10205,1005,499,385,10,38,5,5,0,5,3778.13,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250628.csv,BATCH-META-20250628-01,2025-06-29 03:05:00
REC0011580,2024-08-15,CMP0034,Apple Arcade Cross-Sell 2024 Wave 34,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Middle East and Africa,Saudi Arabia,Riyadh,Desktop,Existing Customers,17.41,15.06,0.86,0.76,0.44,2071,1253,0,98,55,45,3,3,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20240815.csv,BATCH-AFFI-20240815-03,2024-08-16 05:21:00
REC0031282,2025-08-19,CMP0088,AppleCare+ Cross-Sell 2024 Wave 88,Cross-Sell,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,AppleCare+,AppleCare+ Protection,Latin America,Mexico,Mexico City,Desktop,Service Subscribers,40.55,223.23,14.56,23.91,6.3,8377,6237,0,156,99,71,2,4,1,1,0,1,123.38,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250819.csv,BATCH-ECOM-20250819-01,2025-08-20 03:39:00
REC0004070,2025-04-05,CMP0012,iPhone Customer Acquisition 2025 Wave 12,Customer Acquisition,Active,X,Affiliate Network,Static Image,iPhone,iPhone Standard,Asia Pacific,Japan,Tokyo,Desktop,Premium Customers,104.46,121.57,5.52,11.05,1.89,22109,13546,0,835,412,315,11,19,1,1,0,1,814.47,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250405.csv,BATCH-AFFI-20250405-02,2025-04-06 01:40:00
REC0005636,2025-10-08,CMP0016,Mac Website Traffic 2025 Wave 16,Website Traffic,Completed,Retail Promotion,Retail Partner,Retail Display,Mac,MacBook Pro,North America,United States,Los Angeles,Desktop,Existing Customers,353.28,369.94,27.79,19.47,12.25,22196,17164,0,623,320,283,11,25,2,1,1,2,1468.5,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20251008.csv,BATCH-RETA-20251008-02,2025-10-09 04:57:00
REC0023491,2025-08-23,CMP0067,iCloud+ Customer Retention 2025 Wave 67,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,iCloud+,iCloud+ 200GB,North America,United States,Seattle,Mobile,Business Users,54.84,70.15,3.57,6.63,0.93,4728,3092,0,134,58,49,3,3,1,0,1,1,2.75,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20250823.csv,BATCH-RETA-20250823-01,2025-08-24 05:32:00
REC0011889,2025-07-24,CMP0035,Apple Watch Brand Awareness 2025 Wave 35,Brand Awareness,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Watch,Apple Watch,Asia Pacific,South Korea,Busan,Mobile,Price-Sensitive Customers,64.73,69.9,2.75,3.45,1.91,8833,6018,0,416,239,195,10,16,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250724.csv,BATCH-AFFI-20250724-03,2025-07-25 05:47:00
REC0020758,2025-06-29,CMP0059,Apple Fitness+ Online Sales 2025 Wave 59,Online Sales,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,North America,Canada,Montreal,Mobile,High-Value Customers,85.25,73.95,5.33,4.83,0.9,6295,5119,2374,161,95,71,,6,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250629.csv,BATCH-AFFI-20250629-01,2025-06-30 04:23:00
REC0034095,2025-09-30,CMP0096,Apple Fitness+ Service Subscription 2025 Wave 96,Service Subscription,Completed,Instagram,Meta Ads Manager,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Australia,Brisbane,Desktop,High-Value Customers,95.39,87.23,4.6,4.75,2.97,10870,8914,7199,448,10870,156,10,7,1,1,0,1,9.85,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250930.csv,BATCH-META-20250930-03,2025-10-01 03:08:00
REC0030957,2026-05-09,CMP0087,Accessories Product Launch 2025 Wave 87,Product Launch,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Cases and Covers,Europe,Germany,Hamburg,Desktop,Students,409.65,439.5,37.92,42.96,11.36,61598,43757,0,1951,1053,778,22,75,1,0,1,1,57.22,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260509.csv,BATCH-META-20260509-03,2026-05-10 01:53:00
REC0003370,2024-11-08,CMP0010,Apple TV+ Cross-Sell 2024 Wave 10,Cross-Sell,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Europe,Spain,Barcelona,Mobile,Existing Customers,70.81,79.86,6.22,4.44,1.17,3799,2258,0,536,297,214,8,22,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20241108.csv,BATCH-APPL-20241108-01,2024-11-09 01:46:00
REC0026576,2025-05-23,CMP0075,Mac Product Launch 2024 Wave 75,Product Launch,Completed,TikTok,TikTok Ads,Short Video,Mac,MacBook Pro,Asia Pacific,India,Chennai,Mobile,High-Value Customers,444.27,524.86,31.74,35.83,17.94,68288,47189,20146,3279,1603,1241,71,51,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250523.csv,BATCH-ECOM-20250523-02,2025-05-24 01:35:00
REC0008650,2026-02-09,CMP0025,iPhone Customer Acquisition 2025 Wave 25,Customer Acquisition,Completed,Google Search,Google Ads,Search Ad,iPhone,iPhone Standard,Asia Pacific,South Korea,Seoul,Mobile,Premium Customers,181.64,203.34,7.69,13.85,5.78,12847,9978,0,579,445,391,22,27,1,0,1,1,803.08,0,0,0,0,0,USD,Google Ads API,google_ads_api_20260209.csv,BATCH-GOOG-20260209-01,2026-02-10 02:43:00
REC0014655,2025-02-26,CMP0042,Mac Website Traffic 2024 Wave 42,Website Traffic,Active,X,Affiliate Network,Static Image,Mac,MacBook Pro,Asia Pacific,Japan,Osaka,Desktop,Creative Professionals,84.54,83.0,4.43,6.74,2.91,14735,12597,0,385,180,159,9,11,5,5,0,5,9099.2,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250226.csv,BATCH-AFFI-20250226-03,2025-02-27 03:20:00
REC0016552,2026-04-16,CMP0047,Apple Watch Product Launch 2025 Wave 47,Product Launch,Completed,Instagram,Meta Ads Manager,Short Video,Apple Watch,Apple Watch,North America,United States,Chicago,Tablet,Premium Customers,354.59,328.29,19.2,21.1,5.36,40698,31052,27479,1805,651,515,39,36,1,0,1,1,404.98,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260416.csv,BATCH-META-20260416-01,2026-04-17 02:26:00
REC0032897,2026-04-02,CMP0092,iCloud+ Cross-Sell 2025 Wave 92,Cross-Sell,Completed,Instagram,Meta Ads Manager,Static Image,iCloud+,iCloud+ 2TB,Middle East and Africa,United Arab Emirates,Abu Dhabi,Mobile,Service Subscribers,47.65,48.57,2.96,2.54,0.71,5689,4116,0,178,138,111,6,9,4,0,4,4,41.01,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260402.csv,BATCH-META-20260402-02,2026-04-03 03:45:00
REC0019984,2025-07-30,CMP0057,iPad Lead Generation 2025 Wave 57,Lead Generation,Completed,YouTube,YouTube Ads,Short Video,iPad,iPad Air,Asia Pacific,South Korea,Incheon,Mobile,Service Subscribers,390.39,370.12,24.7,16.83,6.87,36738,31525,18024,1869,696,557,76,46,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250730.csv,BATCH-GOOG-20250730-01,2025-07-31 04:43:00
REC0011725,2025-01-07,CMP0034,Apple Arcade Cross-Sell 2024 Wave 34,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Middle East and Africa,Saudi Arabia,Riyadh,Mobile,Existing Customers,18.94,20.03,0.93,0.92,0.31,3046,1872,0,234,86,65,1,5,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250107.csv,BATCH-AFFI-20250107-01,2025-01-08 05:22:00
REC0015293,2025-02-18,CMP0044,Apple Fitness+ Service Subscription 2024 Wave 44,Service Subscription,Completed,X,Affiliate Network,Sponsored Post,Apple Fitness+,Apple Fitness+ Subscription,Europe,United Kingdom,Birmingham,Mobile,Young Professionals,44.04,46.4,2.2,2.42,1.54,7906,4788,0,240,126,97,7,4,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250218.csv,BATCH-AFFI-20250218-02,2025-02-19 03:59:00
REC0005321,2025-04-18,CMP0015,Apple Arcade Service Subscription 2024 Wave 15,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Asia Pacific,India,Hyderabad,Mobile,Students,79.61,83.82,3.7,7.49,2.33,11724,7482,0,576,222,156,10,13,2,1,1,2,11.18,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250418.csv,BATCH-ECOM-20250418-02,2025-04-19 02:03:00
REC0019500,2025-05-28,CMP0055,Apple Music Customer Retention 2024 Wave 55,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Music,Apple Music Individual,North America,Canada,Vancouver,Mobile,Students,64.35,61.86,5.32,6.73,0.92,3834,2533,0,160,94,76,1,7,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20250528.csv,BATCH-RETA-20250528-03,2025-05-29 03:15:00
REC0033180,2025-09-12,CMP0093,Accessories Product Launch 2024 Wave 93,Product Launch,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,United States,Austin,Mobile,Students,440.58,413.01,35.43,42.09,11.01,28615,16906,,1997,1362,1126,87,120,2,2,0,2,121.26,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250912.csv,BATCH-GOOG-20250912-03,2025-09-13 05:02:00
REC0035597,2025-10-17,CMP0100,Apple Music Service Subscription 2024 Wave 100,Service Subscription,Completed,Google Display,Google Ads,Display Banner,Apple Music,Apple Music Family,Asia Pacific,Australia,Sydney,Connected TV,Service Subscribers,145.0,147.03,6.12,11.06,3.55,22531,15063,0,256,201,170,4,6,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251017.csv,BATCH-GOOG-20251017-02,2025-10-18 02:08:00
REC0032510,2025-03-11,CMP0092,iCloud+ Cross-Sell 2025 Wave 92,Cross-Sell,Completed,Instagram,Meta Ads Manager,Static Image,iCloud+,iCloud+ 2TB,Middle East and Africa,United Arab Emirates,Abu Dhabi,Mobile,Service Subscribers,51.38,47.74,2.82,4.19,0.99,5690,3717,0,199,125,97,2,10,1,1,0,1,10.27,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250311.csv,BATCH-META-20250311-02,2025-03-12 03:56:00
REC0034281,2026-04-04,CMP0096,Apple Fitness+ Service Subscription 2025 Wave 96,Service Subscription,Completed,Instagram,Meta Ads Manager,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Australia,Brisbane,Mobile,High-Value Customers,99.43,281.26,12.19,26.25,4.71,32603,25573,14935,984,549,396,24,19,10,1,9,10,98.39,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260404.csv,BATCH-META-20260404-03,2026-04-05 05:32:00
